Episode,Env,TotalEnvInteracts,AvgEpRet,SurrObj,EntCoef,Seed
2834,Humanoid-v2,46432256,384.39659288194446,clipping,0.1,1
2835,Humanoid-v2,46448640,374.78561789772726,clipping,0.1,1
2836,Humanoid-v2,46465024,371.0055500565611,clipping,0.1,1
2837,Humanoid-v2,46481408,379.88443260368666,clipping,0.1,1
2838,Humanoid-v2,46497792,381.1119791666667,clipping,0.1,1
2839,Humanoid-v2,46514176,374.131640625,clipping,0.1,1
2840,Humanoid-v2,46530560,390.9111374407583,clipping,0.1,1
2841,Humanoid-v2,46546944,377.02275970319636,clipping,0.1,1
2842,Humanoid-v2,46563328,382.74693341121497,clipping,0.1,1
2843,Humanoid-v2,46579712,376.2346616972477,clipping,0.1,1
2844,Humanoid-v2,46596096,383.45679505813956,clipping,0.1,1
2845,Humanoid-v2,46612480,379.1455705275229,clipping,0.1,1
2846,Humanoid-v2,46628864,373.0324519230769,clipping,0.1,1
2847,Humanoid-v2,46645248,379.3894729262673,clipping,0.1,1
2848,Humanoid-v2,46661632,379.2575954861111,clipping,0.1,1
2849,Humanoid-v2,46678016,376.291095890411,clipping,0.1,1
2850,Humanoid-v2,46694400,388.6295695754717,clipping,0.1,1
2851,Humanoid-v2,46710784,382.7878577686916,clipping,0.1,1
2852,Humanoid-v2,46727168,361.9591557017544,clipping,0.1,1
2853,Humanoid-v2,46743552,381.4268531976744,clipping,0.1,1
2854,Humanoid-v2,46759936,377.91513270547944,clipping,0.1,1
2855,Humanoid-v2,46776320,371.5572680995475,clipping,0.1,1
2856,Humanoid-v2,46792704,375.84195814220186,clipping,0.1,1
2857,Humanoid-v2,46809088,381.6739728009259,clipping,0.1,1
2858,Humanoid-v2,46825472,372.73714488636364,clipping,0.1,1
2859,Humanoid-v2,46841856,376.9683916284404,clipping,0.1,1
2860,Humanoid-v2,46858240,384.3234155957944,clipping,0.1,1
2861,Humanoid-v2,46874624,375.64572631278537,clipping,0.1,1
2862,Humanoid-v2,46891008,384.24295414719626,clipping,0.1,1
2863,Humanoid-v2,46907392,371.74978885135135,clipping,0.1,1
2864,Humanoid-v2,46923776,374.70053267045455,clipping,0.1,1
2865,Humanoid-v2,46940160,382.82125289351853,clipping,0.1,1
2866,Humanoid-v2,46956544,376.6409090909091,clipping,0.1,1
2867,Humanoid-v2,46972928,372.3051846590909,clipping,0.1,1
2868,Humanoid-v2,46989312,374.59111015981733,clipping,0.1,1
2869,Humanoid-v2,47005696,376.15230823863635,clipping,0.1,1
2870,Humanoid-v2,47022080,367.90828195067263,clipping,0.1,1
2871,Humanoid-v2,47038464,381.0949435763889,clipping,0.1,1
2872,Humanoid-v2,47054848,383.49444040697676,clipping,0.1,1
2873,Humanoid-v2,47071232,373.12141047297297,clipping,0.1,1
2874,Humanoid-v2,47087616,371.1924525669643,clipping,0.1,1
2875,Humanoid-v2,47104000,373.94577625570776,clipping,0.1,1
2876,Humanoid-v2,47120384,375.1512655542986,clipping,0.1,1
2877,Humanoid-v2,47136768,371.07798423423424,clipping,0.1,1
2878,Humanoid-v2,47153152,379.330573156682,clipping,0.1,1
2879,Humanoid-v2,47169536,381.75245949074076,clipping,0.1,1
2880,Humanoid-v2,47185920,367.8346875,clipping,0.1,1
2881,Humanoid-v2,47202304,378.4141341743119,clipping,0.1,1
2882,Humanoid-v2,47218688,388.89761904761906,clipping,0.1,1
2883,Humanoid-v2,47235072,381.98637354651163,clipping,0.1,1
2884,Humanoid-v2,47251456,377.63014832949307,clipping,0.1,1
2885,Humanoid-v2,47267840,377.75050403225805,clipping,0.1,1
2886,Humanoid-v2,47284224,385.1901526162791,clipping,0.1,1
2887,Humanoid-v2,47300608,372.2338823198198,clipping,0.1,1
2888,Humanoid-v2,47316992,383.2707359813084,clipping,0.1,1
2889,Humanoid-v2,47333376,383.03519241898147,clipping,0.1,1
2890,Humanoid-v2,47349760,375.2248934659091,clipping,0.1,1
2891,Humanoid-v2,47366144,373.5836292613636,clipping,0.1,1
2892,Humanoid-v2,47382528,368.4206137892377,clipping,0.1,1
2893,Humanoid-v2,47398912,377.95348668981484,clipping,0.1,1
2894,Humanoid-v2,47415296,372.24363687782807,clipping,0.1,1
2895,Humanoid-v2,47431680,381.4978924418605,clipping,0.1,1
2896,Humanoid-v2,47448064,392.69988839285713,clipping,0.1,1
2897,Humanoid-v2,47464448,375.7466823630137,clipping,0.1,1
2898,Humanoid-v2,47480832,369.3227648542601,clipping,0.1,1
2899,Humanoid-v2,47497216,378.935619212963,clipping,0.1,1
2900,Humanoid-v2,47513600,380.24482783564815,clipping,0.1,1
2901,Humanoid-v2,47529984,382.4224537037037,clipping,0.1,1
2902,Humanoid-v2,47546368,384.25971086448595,clipping,0.1,1
2903,Humanoid-v2,47562752,368.9809066704036,clipping,0.1,1
2904,Humanoid-v2,47579136,378.58256880733944,clipping,0.1,1
2905,Humanoid-v2,47595520,379.8169849537037,clipping,0.1,1
2906,Humanoid-v2,47611904,370.1209360986547,clipping,0.1,1
2907,Humanoid-v2,47628288,371.0014559659091,clipping,0.1,1
2908,Humanoid-v2,47644672,386.3302156690141,clipping,0.1,1
2909,Humanoid-v2,47661056,383.4952905957944,clipping,0.1,1
2910,Humanoid-v2,47677440,387.08040978773585,clipping,0.1,1
2911,Humanoid-v2,47693824,374.99715909090907,clipping,0.1,1
2912,Humanoid-v2,47710208,376.14796947004606,clipping,0.1,1
2913,Humanoid-v2,47726592,381.2707848837209,clipping,0.1,1
2914,Humanoid-v2,47742976,379.5802035550459,clipping,0.1,1
2915,Humanoid-v2,47759360,374.180217760181,clipping,0.1,1
2916,Humanoid-v2,47775744,374.6773939220183,clipping,0.1,1
2917,Humanoid-v2,47792128,388.9544885023585,clipping,0.1,1
2918,Humanoid-v2,47808512,376.82434360730593,clipping,0.1,1
2919,Humanoid-v2,47824896,379.7360749421296,clipping,0.1,1
2920,Humanoid-v2,47841280,370.69629786036035,clipping,0.1,1
2921,Humanoid-v2,47857664,367.7224635650224,clipping,0.1,1
2922,Humanoid-v2,47874048,374.5365056818182,clipping,0.1,1
2923,Humanoid-v2,47890432,386.55105633802816,clipping,0.1,1
2924,Humanoid-v2,47906816,378.5568476382488,clipping,0.1,1
2925,Humanoid-v2,47923200,370.01306754484307,clipping,0.1,1
2926,Humanoid-v2,47939584,385.63324854651165,clipping,0.1,1
2927,Humanoid-v2,47955968,359.83525219298247,clipping,0.1,1
2928,Humanoid-v2,47972352,376.49595040137615,clipping,0.1,1
2929,Humanoid-v2,47988736,374.5885653409091,clipping,0.1,1
2930,Humanoid-v2,48005120,376.1865767045455,clipping,0.1,1
2931,Humanoid-v2,48021504,371.6469527714932,clipping,0.1,1
2932,Humanoid-v2,48037888,377.6644905821918,clipping,0.1,1
2933,Humanoid-v2,48054272,365.15859030837004,clipping,0.1,1
2934,Humanoid-v2,48070656,362.61722191629957,clipping,0.1,1
2935,Humanoid-v2,48087040,374.9170590753425,clipping,0.1,1
2936,Humanoid-v2,48103424,361.9954914647577,clipping,0.1,1
2937,Humanoid-v2,48119808,365.7268402777778,clipping,0.1,1
2938,Humanoid-v2,48136192,377.6502097800926,clipping,0.1,1
2939,Humanoid-v2,48152576,378.5081708715596,clipping,0.1,1
2940,Humanoid-v2,48168960,367.2245833333333,clipping,0.1,1
2941,Humanoid-v2,48185344,379.07566550925924,clipping,0.1,1
2942,Humanoid-v2,48201728,360.45723684210526,clipping,0.1,1
2943,Humanoid-v2,48218112,379.4054542824074,clipping,0.1,1
2944,Humanoid-v2,48234496,373.4588778409091,clipping,0.1,1
2945,Humanoid-v2,48250880,369.4464386261261,clipping,0.1,1
2946,Humanoid-v2,48267264,367.63146432522126,clipping,0.1,1
2947,Humanoid-v2,48283648,371.55426709641256,clipping,0.1,1
2948,Humanoid-v2,48300032,370.90526905829597,clipping,0.1,1
2949,Humanoid-v2,48316416,354.3713787553648,clipping,0.1,1
2950,Humanoid-v2,48332800,367.2006597222222,clipping,0.1,1
2951,Humanoid-v2,48349184,372.74589932126696,clipping,0.1,1
2952,Humanoid-v2,48365568,365.8252650669643,clipping,0.1,1
2953,Humanoid-v2,48381952,371.8706714527027,clipping,0.1,1
2954,Humanoid-v2,48398336,385.08907710280374,clipping,0.1,1
2955,Humanoid-v2,48414720,367.82652064732144,clipping,0.1,1
2956,Humanoid-v2,48431104,373.5200084841629,clipping,0.1,1
2957,Humanoid-v2,48447488,376.21300656392697,clipping,0.1,1
2958,Humanoid-v2,48463872,367.16786411830356,clipping,0.1,1
2959,Humanoid-v2,48480256,373.43057126696834,clipping,0.1,1
2960,Humanoid-v2,48496640,380.8308376736111,clipping,0.1,1
2961,Humanoid-v2,48513024,372.3699802036199,clipping,0.1,1
2962,Humanoid-v2,48529408,367.1249302455357,clipping,0.1,1
2963,Humanoid-v2,48545792,380.0817780671296,clipping,0.1,1
2964,Humanoid-v2,48562176,382.04469476744185,clipping,0.1,1
2965,Humanoid-v2,48578560,387.7109743514151,clipping,0.1,1
2966,Humanoid-v2,48594944,382.6774709302326,clipping,0.1,1
2967,Humanoid-v2,48611328,385.8316461267606,clipping,0.1,1
2968,Humanoid-v2,48627712,383.36671511627907,clipping,0.1,1
2969,Humanoid-v2,48644096,359.8362104257642,clipping,0.1,1
2970,Humanoid-v2,48660480,372.303096719457,clipping,0.1,1
2971,Humanoid-v2,48676864,377.2300745412844,clipping,0.1,1
2972,Humanoid-v2,48693248,367.3871566704036,clipping,0.1,1
2973,Humanoid-v2,48709632,374.1434303977273,clipping,0.1,1
2974,Humanoid-v2,48726016,368.6702284192825,clipping,0.1,1
2975,Humanoid-v2,48742400,388.8676339285714,clipping,0.1,1
2976,Humanoid-v2,48758784,365.86781529017856,clipping,0.1,1
2977,Humanoid-v2,48775168,368.10902622767856,clipping,0.1,1
2978,Humanoid-v2,48791552,381.96929505813955,clipping,0.1,1
2979,Humanoid-v2,48807936,364.2054065265487,clipping,0.1,1
2980,Humanoid-v2,48824320,378.1689316860465,clipping,0.1,1
2981,Humanoid-v2,48840704,381.7578855140187,clipping,0.1,1
2982,Humanoid-v2,48857088,380.045970775463,clipping,0.1,1
2983,Humanoid-v2,48873472,383.3125,clipping,0.1,1
2984,Humanoid-v2,48889856,374.28995842889907,clipping,0.1,1
2985,Humanoid-v2,48906240,376.37319988479265,clipping,0.1,1
2986,Humanoid-v2,48922624,371.744113869863,clipping,0.1,1
2987,Humanoid-v2,48939008,367.3489467075893,clipping,0.1,1
2988,Humanoid-v2,48955392,362.5980365044248,clipping,0.1,1
2989,Humanoid-v2,48971776,378.5610599078341,clipping,0.1,1
2990,Humanoid-v2,48988160,377.4595694124424,clipping,0.1,1
2991,Humanoid-v2,49004544,388.83093898104266,clipping,0.1,1
2992,Humanoid-v2,49020928,374.0463732798165,clipping,0.1,1
2993,Humanoid-v2,49037312,384.50171582943926,clipping,0.1,1
2994,Humanoid-v2,49053696,365.6187640134529,clipping,0.1,1
2995,Humanoid-v2,49070080,382.81928550469485,clipping,0.1,1
2996,Humanoid-v2,49086464,377.4472206221198,clipping,0.1,1
2997,Humanoid-v2,49102848,390.85230654761904,clipping,0.1,1
2998,Humanoid-v2,49119232,377.2875215022936,clipping,0.1,1
2999,Humanoid-v2,49135616,390.04813988095236,clipping,0.1,1
3000,Humanoid-v2,49152000,370.60458096590907,clipping,0.1,1
3001,Humanoid-v2,49168384,375.6991112385321,clipping,0.1,1
3002,Humanoid-v2,49184768,381.667019567757,clipping,0.1,1
3003,Humanoid-v2,49201152,385.52708579009436,clipping,0.1,1
3004,Humanoid-v2,49217536,388.99321933962267,clipping,0.1,1
3005,Humanoid-v2,49233920,369.6722972972973,clipping,0.1,1
3006,Humanoid-v2,49250304,378.9233870967742,clipping,0.1,1
3007,Humanoid-v2,49266688,377.8528168004587,clipping,0.1,1
3008,Humanoid-v2,49283072,373.2680641968326,clipping,0.1,1
3009,Humanoid-v2,49299456,362.18612334801765,clipping,0.1,1
3010,Humanoid-v2,49315840,374.76519495412845,clipping,0.1,1
3011,Humanoid-v2,49332224,375.5525311085973,clipping,0.1,1
3012,Humanoid-v2,49348608,396.48603562801935,clipping,0.1,1
3013,Humanoid-v2,49364992,382.43829941860463,clipping,0.1,1
3014,Humanoid-v2,49381376,374.5825485159817,clipping,0.1,1
3015,Humanoid-v2,49397760,376.35051843317973,clipping,0.1,1
3016,Humanoid-v2,49414144,378.35609879032256,clipping,0.1,1
3017,Humanoid-v2,49430528,395.8828502415459,clipping,0.1,1
3018,Humanoid-v2,49446912,384.7239583333333,clipping,0.1,1
3019,Humanoid-v2,49463296,374.64584517045455,clipping,0.1,1
3020,Humanoid-v2,49479680,381.7302155671296,clipping,0.1,1
3021,Humanoid-v2,49496064,366.21083286830356,clipping,0.1,1
3022,Humanoid-v2,49512448,367.242677970852,clipping,0.1,1
3023,Humanoid-v2,49528832,371.57681702488685,clipping,0.1,1
3024,Humanoid-v2,49545216,369.8678561373874,clipping,0.1,1
3025,Humanoid-v2,49561600,372.90568693693695,clipping,0.1,1
3026,Humanoid-v2,49577984,379.9096656976744,clipping,0.1,1
3027,Humanoid-v2,49594368,376.46670728211006,clipping,0.1,1
3028,Humanoid-v2,49610752,378.9016628440367,clipping,0.1,1
3029,Humanoid-v2,49627136,374.7606436353211,clipping,0.1,1
3030,Humanoid-v2,49643520,390.3965029761905,clipping,0.1,1
3031,Humanoid-v2,49659904,365.4660763888889,clipping,0.1,1
3032,Humanoid-v2,49676288,368.02701093049325,clipping,0.1,1
3033,Humanoid-v2,49692672,384.62787441037733,clipping,0.1,1
3034,Humanoid-v2,49709056,382.82870639534883,clipping,0.1,1
3035,Humanoid-v2,49725440,375.3169079701835,clipping,0.1,1
3036,Humanoid-v2,49741824,370.89380656108597,clipping,0.1,1
3037,Humanoid-v2,49758208,376.9022720756881,clipping,0.1,1
3038,Humanoid-v2,49774592,376.97836261520735,clipping,0.1,1
3039,Humanoid-v2,49790976,366.7927760650224,clipping,0.1,1
3040,Humanoid-v2,49807360,384.71511883802816,clipping,0.1,1
3041,Humanoid-v2,49823744,381.5337818287037,clipping,0.1,1
3042,Humanoid-v2,49840128,371.1240767045455,clipping,0.1,1
3043,Humanoid-v2,49856512,380.03161337209303,clipping,0.1,1
3044,Humanoid-v2,49872896,370.69019886363634,clipping,0.1,1
3045,Humanoid-v2,49889280,362.99488384955754,clipping,0.1,1
3046,Humanoid-v2,49905664,379.39196325231484,clipping,0.1,1
3047,Humanoid-v2,49922048,376.3148901255708,clipping,0.1,1
3048,Humanoid-v2,49938432,376.59756624423966,clipping,0.1,1
3049,Humanoid-v2,49954816,363.94900948660717,clipping,0.1,1
3050,Humanoid-v2,49971200,379.14858284883724,clipping,0.1,1
3051,Humanoid-v2,49987584,362.3340101872247,clipping,0.1,1
3052,Humanoid-v2,50003968,379.16688368055554,clipping,0.1,1
1,Humanoid-v2,16384,109.09207439678285,clipping,0.05,1
2,Humanoid-v2,32768,112.55412560511756,clipping,0.05,1
3,Humanoid-v2,49152,110.61956199118046,clipping,0.05,1
4,Humanoid-v2,65536,110.812148756812,clipping,0.05,1
5,Humanoid-v2,81920,109.27264994959677,clipping,0.05,1
6,Humanoid-v2,98304,110.9120721219346,clipping,0.05,1
7,Humanoid-v2,114688,108.88179802543507,clipping,0.05,1
8,Humanoid-v2,131072,109.82372388814017,clipping,0.05,1
9,Humanoid-v2,147456,108.15770445478724,clipping,0.05,1
10,Humanoid-v2,163840,110.79157820991848,clipping,0.05,1
11,Humanoid-v2,180224,108.54260416666666,clipping,0.05,1
12,Humanoid-v2,196608,107.3706562911726,clipping,0.05,1
13,Humanoid-v2,212992,106.95020559210526,clipping,0.05,1
14,Humanoid-v2,229376,108.65217708333333,clipping,0.05,1
15,Humanoid-v2,245760,106.7065244102228,clipping,0.05,1
16,Humanoid-v2,262144,107.75226314484127,clipping,0.05,1
17,Humanoid-v2,278528,108.3585635818908,clipping,0.05,1
18,Humanoid-v2,294912,105.98941040039062,clipping,0.05,1
19,Humanoid-v2,311296,106.23410947712418,clipping,0.05,1
20,Humanoid-v2,327680,105.46853748380829,clipping,0.05,1
21,Humanoid-v2,344064,109.15827894912985,clipping,0.05,1
22,Humanoid-v2,360448,106.39084937989556,clipping,0.05,1
23,Humanoid-v2,376832,107.05067345597898,clipping,0.05,1
24,Humanoid-v2,393216,107.00654977003943,clipping,0.05,1
25,Humanoid-v2,409600,106.52830882352941,clipping,0.05,1
26,Humanoid-v2,425984,107.85630580357143,clipping,0.05,1
27,Humanoid-v2,442368,106.95645121550591,clipping,0.05,1
28,Humanoid-v2,458752,108.50978640292553,clipping,0.05,1
29,Humanoid-v2,475136,109.26700552208835,clipping,0.05,1
30,Humanoid-v2,491520,108.36093541944075,clipping,0.05,1
31,Humanoid-v2,507904,107.99190811258278,clipping,0.05,1
32,Humanoid-v2,524288,107.7791832010582,clipping,0.05,1
33,Humanoid-v2,540672,107.17198822463769,clipping,0.05,1
34,Humanoid-v2,557056,108.07824950199203,clipping,0.05,1
35,Humanoid-v2,573440,107.66617063492063,clipping,0.05,1
36,Humanoid-v2,589824,107.21974712171053,clipping,0.05,1
37,Humanoid-v2,606208,109.23067269076306,clipping,0.05,1
38,Humanoid-v2,622592,108.11822364058355,clipping,0.05,1
39,Humanoid-v2,638976,107.3458162006579,clipping,0.05,1
40,Humanoid-v2,655360,108.54991261651132,clipping,0.05,1
41,Humanoid-v2,671744,107.08328884691196,clipping,0.05,1
42,Humanoid-v2,688128,108.03077400662252,clipping,0.05,1
43,Humanoid-v2,704512,110.31317476383266,clipping,0.05,1
44,Humanoid-v2,720896,107.11394767060368,clipping,0.05,1
45,Humanoid-v2,737280,109.0971712283044,clipping,0.05,1
46,Humanoid-v2,753664,108.0834023178808,clipping,0.05,1
47,Humanoid-v2,770048,108.45963196286472,clipping,0.05,1
48,Humanoid-v2,786432,107.79019773778072,clipping,0.05,1
49,Humanoid-v2,802816,108.58458693484043,clipping,0.05,1
50,Humanoid-v2,819200,108.09517987400531,clipping,0.05,1
51,Humanoid-v2,835584,108.32662060092962,clipping,0.05,1
52,Humanoid-v2,851968,109.86830057123656,clipping,0.05,1
53,Humanoid-v2,868352,109.33806818181819,clipping,0.05,1
54,Humanoid-v2,884736,109.70373322147651,clipping,0.05,1
55,Humanoid-v2,901120,109.1219084224599,clipping,0.05,1
56,Humanoid-v2,917504,108.764782373502,clipping,0.05,1
57,Humanoid-v2,933888,110.74715620771313,clipping,0.05,1
58,Humanoid-v2,950272,109.09151041666667,clipping,0.05,1
59,Humanoid-v2,966656,111.02531377204885,clipping,0.05,1
60,Humanoid-v2,983040,108.79147273936171,clipping,0.05,1
61,Humanoid-v2,999424,110.83115260840108,clipping,0.05,1
62,Humanoid-v2,1015808,110.31729714912281,clipping,0.05,1
63,Humanoid-v2,1032192,110.58087306266846,clipping,0.05,1
64,Humanoid-v2,1048576,110.8744819857916,clipping,0.05,1
65,Humanoid-v2,1064960,109.49062082219251,clipping,0.05,1
66,Humanoid-v2,1081344,110.31955543405114,clipping,0.05,1
67,Humanoid-v2,1097728,112.27668022260274,clipping,0.05,1
68,Humanoid-v2,1114112,110.39972203504043,clipping,0.05,1
69,Humanoid-v2,1130496,113.02229683195593,clipping,0.05,1
70,Humanoid-v2,1146880,112.48035622427983,clipping,0.05,1
71,Humanoid-v2,1163264,112.94098657024793,clipping,0.05,1
72,Humanoid-v2,1179648,113.2485648308011,clipping,0.05,1
73,Humanoid-v2,1196032,111.27149498980978,clipping,0.05,1
74,Humanoid-v2,1212416,112.30653895547945,clipping,0.05,1
75,Humanoid-v2,1228800,111.09116700542006,clipping,0.05,1
76,Humanoid-v2,1245184,112.82866231086658,clipping,0.05,1
77,Humanoid-v2,1261568,113.36759754834254,clipping,0.05,1
78,Humanoid-v2,1277952,112.41145119863013,clipping,0.05,1
79,Humanoid-v2,1294336,112.02048516371077,clipping,0.05,1
80,Humanoid-v2,1310720,111.24930037313433,clipping,0.05,1
81,Humanoid-v2,1327104,111.34766686480978,clipping,0.05,1
82,Humanoid-v2,1343488,112.46158050411523,clipping,0.05,1
83,Humanoid-v2,1359872,112.43756421232877,clipping,0.05,1
84,Humanoid-v2,1376256,113.28521551724138,clipping,0.05,1
85,Humanoid-v2,1392640,112.52341609589041,clipping,0.05,1
86,Humanoid-v2,1409024,113.97521888002774,clipping,0.05,1
87,Humanoid-v2,1425408,114.25975747566063,clipping,0.05,1
88,Humanoid-v2,1441792,114.02176881067962,clipping,0.05,1
89,Humanoid-v2,1458176,114.08526475694444,clipping,0.05,1
90,Humanoid-v2,1474560,115.63840541490858,clipping,0.05,1
91,Humanoid-v2,1490944,115.21092655812325,clipping,0.05,1
92,Humanoid-v2,1507328,114.5469294804742,clipping,0.05,1
93,Humanoid-v2,1523712,115.58023470464136,clipping,0.05,1
94,Humanoid-v2,1540096,114.24276338664812,clipping,0.05,1
95,Humanoid-v2,1556480,113.52994251383126,clipping,0.05,1
96,Humanoid-v2,1572864,113.69172004847645,clipping,0.05,1
97,Humanoid-v2,1589248,114.82445879888269,clipping,0.05,1
98,Humanoid-v2,1605632,116.37911650141643,clipping,0.05,1
99,Humanoid-v2,1622016,116.53951620042493,clipping,0.05,1
100,Humanoid-v2,1638400,115.71272855133614,clipping,0.05,1
101,Humanoid-v2,1654784,114.51045656337047,clipping,0.05,1
102,Humanoid-v2,1671168,113.5923903660221,clipping,0.05,1
103,Humanoid-v2,1687552,113.90221390235457,clipping,0.05,1
104,Humanoid-v2,1703936,113.03760302197803,clipping,0.05,1
105,Humanoid-v2,1720320,113.77769493430152,clipping,0.05,1
106,Humanoid-v2,1736704,113.60999007251381,clipping,0.05,1
107,Humanoid-v2,1753088,114.75250261142061,clipping,0.05,1
108,Humanoid-v2,1769472,114.02789560249307,clipping,0.05,1
109,Humanoid-v2,1785856,116.77469900849859,clipping,0.05,1
110,Humanoid-v2,1802240,115.12509820181565,clipping,0.05,1
111,Humanoid-v2,1818624,116.62253231232295,clipping,0.05,1
112,Humanoid-v2,1835008,116.227807651622,clipping,0.05,1
113,Humanoid-v2,1851392,117.17104270241477,clipping,0.05,1
114,Humanoid-v2,1867776,117.73686787749288,clipping,0.05,1
115,Humanoid-v2,1884160,118.02140334406295,clipping,0.05,1
116,Humanoid-v2,1900544,119.05804214697406,clipping,0.05,1
117,Humanoid-v2,1916928,117.9253285944206,clipping,0.05,1
118,Humanoid-v2,1933312,119.57538496376812,clipping,0.05,1
119,Humanoid-v2,1949696,119.18416305916305,clipping,0.05,1
120,Humanoid-v2,1966080,118.29742344197707,clipping,0.05,1
121,Humanoid-v2,1982464,119.49070640376266,clipping,0.05,1
122,Humanoid-v2,1998848,119.75134737318841,clipping,0.05,1
123,Humanoid-v2,2015232,119.79784873188406,clipping,0.05,1
124,Humanoid-v2,2031616,120.63251596715328,clipping,0.05,1
125,Humanoid-v2,2048000,120.84629333941606,clipping,0.05,1
126,Humanoid-v2,2064384,119.2914411976912,clipping,0.05,1
127,Humanoid-v2,2080768,120.25221429869185,clipping,0.05,1
128,Humanoid-v2,2097152,120.63552295918367,clipping,0.05,1
129,Humanoid-v2,2113536,120.79327623906705,clipping,0.05,1
130,Humanoid-v2,2129920,120.57010780567686,clipping,0.05,1
131,Humanoid-v2,2146304,122.20124677359883,clipping,0.05,1
132,Humanoid-v2,2162688,122.24631877769572,clipping,0.05,1
133,Humanoid-v2,2179072,122.1423649520649,clipping,0.05,1
134,Humanoid-v2,2195456,120.37830441497093,clipping,0.05,1
135,Humanoid-v2,2211840,122.2720527141802,clipping,0.05,1
136,Humanoid-v2,2228224,121.85400965073529,clipping,0.05,1
137,Humanoid-v2,2244608,120.57663528020379,clipping,0.05,1
138,Humanoid-v2,2260992,121.78074522760646,clipping,0.05,1
139,Humanoid-v2,2277376,119.91854619565217,clipping,0.05,1
140,Humanoid-v2,2293760,120.33879905523256,clipping,0.05,1
141,Humanoid-v2,2310144,120.26591981132076,clipping,0.05,1
142,Humanoid-v2,2326528,122.11520848674522,clipping,0.05,1
143,Humanoid-v2,2342912,120.87299562682216,clipping,0.05,1
144,Humanoid-v2,2359296,122.07680182253314,clipping,0.05,1
145,Humanoid-v2,2375680,122.64757200886262,clipping,0.05,1
146,Humanoid-v2,2392064,124.55335223013493,clipping,0.05,1
147,Humanoid-v2,2408448,123.32451476597325,clipping,0.05,1
148,Humanoid-v2,2424832,124.23360426008969,clipping,0.05,1
149,Humanoid-v2,2441216,124.08388526119403,clipping,0.05,1
150,Humanoid-v2,2457600,123.31013538575668,clipping,0.05,1
151,Humanoid-v2,2473984,123.10875,clipping,0.05,1
152,Humanoid-v2,2490368,123.3176581045994,clipping,0.05,1
153,Humanoid-v2,2506752,124.06714085820896,clipping,0.05,1
154,Humanoid-v2,2523136,123.28881908382789,clipping,0.05,1
155,Humanoid-v2,2539520,124.7646996814093,clipping,0.05,1
156,Humanoid-v2,2555904,128.2283533653846,clipping,0.05,1
157,Humanoid-v2,2572288,127.04094416920732,clipping,0.05,1
158,Humanoid-v2,2588672,128.87800666537868,clipping,0.05,1
159,Humanoid-v2,2605056,126.85122954718418,clipping,0.05,1
160,Humanoid-v2,2621440,127.69879402756509,clipping,0.05,1
161,Humanoid-v2,2637824,126.99473608993902,clipping,0.05,1
162,Humanoid-v2,2654208,129.27169331395348,clipping,0.05,1
163,Humanoid-v2,2670592,129.05019561437405,clipping,0.05,1
164,Humanoid-v2,2686976,127.83737318147014,clipping,0.05,1
165,Humanoid-v2,2703360,129.14788119195046,clipping,0.05,1
166,Humanoid-v2,2719744,127.58120699541284,clipping,0.05,1
167,Humanoid-v2,2736128,128.83361062885803,clipping,0.05,1
168,Humanoid-v2,2752512,128.13331653225808,clipping,0.05,1
169,Humanoid-v2,2768896,129.7228503493789,clipping,0.05,1
170,Humanoid-v2,2785280,127.83984973200613,clipping,0.05,1
171,Humanoid-v2,2801664,130.63909673317684,clipping,0.05,1
172,Humanoid-v2,2818048,128.72698382126347,clipping,0.05,1
173,Humanoid-v2,2834432,130.60126953125,clipping,0.05,1
174,Humanoid-v2,2850816,132.11549664297,clipping,0.05,1
175,Humanoid-v2,2867200,131.02871522335423,clipping,0.05,1
176,Humanoid-v2,2883584,129.5580305232558,clipping,0.05,1
177,Humanoid-v2,2899968,129.0895962132921,clipping,0.05,1
178,Humanoid-v2,2916352,132.0127122827804,clipping,0.05,1
179,Humanoid-v2,2932736,132.40026700949366,clipping,0.05,1
180,Humanoid-v2,2949120,133.34928229665073,clipping,0.05,1
181,Humanoid-v2,2965504,131.02084555946792,clipping,0.05,1
182,Humanoid-v2,2981888,131.8118971456693,clipping,0.05,1
183,Humanoid-v2,2998272,131.70904281496064,clipping,0.05,1
184,Humanoid-v2,3014656,132.03502665876778,clipping,0.05,1
185,Humanoid-v2,3031040,132.4469591917591,clipping,0.05,1
186,Humanoid-v2,3047424,133.1333847531847,clipping,0.05,1
187,Humanoid-v2,3063808,135.274270496769,clipping,0.05,1
188,Humanoid-v2,3080192,132.88160962301586,clipping,0.05,1
189,Humanoid-v2,3096576,134.07818770064205,clipping,0.05,1
190,Humanoid-v2,3112960,134.05398637820514,clipping,0.05,1
191,Humanoid-v2,3129344,133.54952076677316,clipping,0.05,1
192,Humanoid-v2,3145728,134.48344553858522,clipping,0.05,1
193,Humanoid-v2,3162112,135.79107903814935,clipping,0.05,1
194,Humanoid-v2,3178496,137.1952612704918,clipping,0.05,1
195,Humanoid-v2,3194880,134.76071068548387,clipping,0.05,1
196,Humanoid-v2,3211264,134.02511787720707,clipping,0.05,1
197,Humanoid-v2,3227648,136.26252035830618,clipping,0.05,1
198,Humanoid-v2,3244032,133.7457,clipping,0.05,1
199,Humanoid-v2,3260416,136.3186684339315,clipping,0.05,1
200,Humanoid-v2,3276800,136.90824468085106,clipping,0.05,1
